"date","speechiness","weekday","month","week","day","avg_speechiness","pcat","text_col"
2023-01-01,0.0865939024390244,"Sun","January",0,1,0.0865939024390244,"(0.0837,0.0888]","black"
2023-01-02,0.0628530120481928,"Mon","January",1,2,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-03,0.0628530120481928,"Tue","January",1,3,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-04,0.0628530120481928,"Wed","January",1,4,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-05,0.0628530120481928,"Thu","January",1,5,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-06,0.0628530120481928,"Fri","January",1,6,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0384,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0496,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0363,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0278,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0303,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0369,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.062,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0707,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0391,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.117,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0287,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0537,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.053,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0343,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.049,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.257,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0522,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0425,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0582,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0448,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0495,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0328,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0355,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0557,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0912,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0324,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.111,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0607,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0376,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0355,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0329,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.04,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0421,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0357,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0703,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0329,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0322,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0327,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.211,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.102,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0336,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.36,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.204,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0352,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0315,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0388,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0285,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0275,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.162,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0592,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0883,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0559,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0304,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0401,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0272,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0275,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0311,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0295,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.132,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.114,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0784,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0455,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0381,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0318,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0654,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0906,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0443,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0467,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0447,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0533,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0299,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.076,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0467,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0303,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0458,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.05,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0304,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0468,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0307,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0369,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0864,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.194,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-07,0.0626,"Sat","January",1,7,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-08,0.0628530120481928,"Sun","January",1,8,0.0628530120481928,"(0.058,0.0631]","black"
2023-01-09,0.0908797872340426,"Mon","January",2,9,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-10,0.0908797872340426,"Tue","January",2,10,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-11,0.0908797872340426,"Wed","January",2,11,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-12,0.0908797872340426,"Thu","January",2,12,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-13,0.0908797872340426,"Fri","January",2,13,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.062,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0707,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0391,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0343,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.257,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0522,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0557,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0582,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0355,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.04,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0703,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0329,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0355,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0322,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0336,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0352,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.211,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0751,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0275,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.36,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0318,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.102,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.204,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0315,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0653,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0388,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.34,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0401,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0475,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0275,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.255,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0264,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0277,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0611,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0304,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0883,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0272,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0311,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0592,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0779,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0285,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.114,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0401,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0559,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0381,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0318,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0297,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.184,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0458,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0906,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.132,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0455,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0784,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0443,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.029,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0299,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.162,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0303,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0447,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0369,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.076,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0467,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0654,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0325,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0291,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0316,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0304,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0638,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0348,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0864,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0364,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0533,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0307,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.249,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0467,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.194,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0787,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0364,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.05,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.24,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.138,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.284,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0479,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0259,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.404,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.111,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0328,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0626,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.643,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.101,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.0633,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.148,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.33,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-14,0.117,"Sat","January",2,14,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-15,0.0908797872340426,"Sun","January",2,15,0.0908797872340426,"(0.0888,0.094]","white"
2023-01-16,0.0854532608695652,"Mon","January",3,16,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-17,0.0854532608695652,"Tue","January",3,17,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-18,0.0854532608695652,"Wed","January",3,18,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-19,0.0854532608695652,"Thu","January",3,19,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-20,0.0854532608695652,"Fri","January",3,20,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.062,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0391,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0707,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0343,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0522,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0582,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.257,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0557,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0355,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.04,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0322,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0355,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0703,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0329,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0336,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0275,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0352,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.204,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.211,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0751,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.102,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0388,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0315,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.36,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.34,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0264,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.114,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0275,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0883,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0458,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0311,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0277,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0285,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0611,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0401,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0272,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0381,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0475,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0401,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.255,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0653,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0304,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0779,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0592,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0559,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0318,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.132,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.1,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0297,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0455,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0443,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0906,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0784,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0299,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.029,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0447,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0369,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0325,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0291,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0348,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0467,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0864,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.076,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0316,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0304,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0479,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0364,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0654,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0303,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0638,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.162,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.101,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0259,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.148,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0364,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0467,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.194,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0307,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0533,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.138,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.05,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.24,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0328,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.284,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.404,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0787,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.111,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.643,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0529,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.111,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0626,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-21,0.0302,"Sat","January",3,21,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-22,0.0854532608695652,"Sun","January",3,22,0.0854532608695652,"(0.0837,0.0888]","black"
2023-01-23,0.0835776595744681,"Mon","January",4,23,0.0835776595744681,"(0.0786,0.0837]","black"
2023-01-24,0.0835776595744681,"Tue","January",4,24,0.0835776595744681,"(0.0786,0.0837]","black"
2023-01-25,0.0835776595744681,"Wed","January",4,25,0.0835776595744681,"(0.0786,0.0837]","black"
2023-01-26,0.0835776595744681,"Thu","January",4,26,0.0835776595744681,"(0.0786,0.0837]","black"
2023-01-27,0.0835776595744681,"Fri","January",4,27,0.0835776595744681,"(0.0786,0.0837]","black"
2023-01-28,0.0633,"Sat","January",4,28,0.0835776595744681,"(0.0786,0.0837]","black"
