"date","tempo","weekday","month","week","day","avg_tempo","pcat","text_col"
2023-01-01,128.47512195122,"Sun","January",0,1,128.47512195122,"(128.4,129]","white"
2023-01-02,126.824686746988,"Mon","January",1,2,126.824686746988,"(126.5,127.1]","white"
2023-01-03,126.824686746988,"Tue","January",1,3,126.824686746988,"(126.5,127.1]","white"
2023-01-04,126.824686746988,"Wed","January",1,4,126.824686746988,"(126.5,127.1]","white"
2023-01-05,126.824686746988,"Thu","January",1,5,126.824686746988,"(126.5,127.1]","white"
2023-01-06,126.824686746988,"Fri","January",1,6,126.824686746988,"(126.5,127.1]","white"
2023-01-07,150.273,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,67.086,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,119.705,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,107.732,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,140.453,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,201.629,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,96.888,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,131.007,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,88.98,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,191.868,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,91.751,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,159.878,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,126.627,"Sat","January",1,7,126.824686746988,"(126.5,127.1]","white"
2023-01-07,128.04,"Sat","January",1,7,126.824686746988,"(127.7,128.4]","white"
2023-01-07,174.661,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,160.07,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,97.914,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,94.518,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,66.961,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,96.316,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,142.157,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,130.594,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,168.946,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,173.93,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,152.134,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,94.711,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,103.786,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,84.485,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,93.047,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,116.931,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,74.347,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,175.212,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,183.18,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,113.99,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,145.035,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,119.706,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,94.467,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,140.481,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,133.014,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,120.009,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,150.187,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,79.816,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,116.624,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,99.945,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,177.115,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,202.466,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,99.796,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,121.991,"Sat","January",1,7,126.824686746988,"(121.9,122.6]","black"
2023-01-07,93.976,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,167.018,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,97.05,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,145.044,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,86.041,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,124.882,"Sat","January",1,7,126.824686746988,"(124.5,125.2]","black"
2023-01-07,140,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,159.931,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,139.974,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,109.888,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,143.008,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,96.107,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,65.038,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,141.872,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,106.999,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,110.025,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,152.069,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,126.041,"Sat","January",1,7,126.824686746988,"(125.8,126.5]","white"
2023-01-07,162.542,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,87.973,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,129.971,"Sat","January",1,7,126.824686746988,"(129.7,130.3]","white"
2023-01-07,150.073,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,132.052,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,103.981,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,124.979,"Sat","January",1,7,126.824686746988,"(124.5,125.2]","black"
2023-01-07,146.019,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,157.643,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,76.134,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,172.719,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,78.107,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,141.982,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,79.805,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,203.894,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-07,123.06,"Sat","January",1,7,126.824686746988,"(122.6,123.2]","black"
2023-01-07,150.093,"Sat","January",1,7,126.824686746988,NA,"black"
2023-01-08,126.824686746988,"Sun","January",1,8,126.824686746988,"(126.5,127.1]","white"
2023-01-09,128.746680851064,"Mon","January",2,9,128.746680851064,"(128.4,129]","white"
2023-01-10,128.746680851064,"Tue","January",2,10,128.746680851064,"(128.4,129]","white"
2023-01-11,128.746680851064,"Wed","January",2,11,128.746680851064,"(128.4,129]","white"
2023-01-12,128.746680851064,"Thu","January",2,12,128.746680851064,"(128.4,129]","white"
2023-01-13,128.746680851064,"Fri","January",2,13,128.746680851064,"(128.4,129]","white"
2023-01-14,96.888,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,131.007,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,88.98,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,128.04,"Sat","January",2,14,128.746680851064,"(127.7,128.4]","white"
2023-01-14,160.07,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,97.914,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,173.93,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,66.961,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,168.946,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,175.212,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,145.035,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,119.706,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,116.931,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,94.467,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,150.187,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,99.945,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,133.014,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,100.964,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,121.991,"Sat","January",2,14,128.746680851064,"(121.9,122.6]","black"
2023-01-14,79.816,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,196,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,120.009,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,116.624,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,177.115,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,108.965,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,202.466,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,83.389,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,131.443,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,139.994,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,159.931,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,159.969,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,139.995,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,102.025,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,134.944,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,86.041,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,97.05,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,140,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,139.974,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,167.018,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,173.799,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,99.796,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,96.107,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,124.882,"Sat","January",2,14,128.746680851064,"(124.5,125.2]","black"
2023-01-14,145.044,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,106.999,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,110.025,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,135.962,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,156.026,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,157.643,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,126.041,"Sat","January",2,14,128.746680851064,"(125.8,126.5]","white"
2023-01-14,143.008,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,141.872,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,65.038,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,162.542,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,156.031,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,132.052,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,93.976,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,146.019,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,129.971,"Sat","January",2,14,128.746680851064,"(129.7,130.3]","white"
2023-01-14,79.805,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,103.981,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,87.973,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,152.069,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,137.854,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,99.998,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,105.025,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,172.719,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,170.01,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,111.995,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,203.894,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,148.009,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,150.073,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,141.982,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,100.037,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,124.979,"Sat","January",2,14,128.746680851064,"(124.5,125.2]","black"
2023-01-14,123.06,"Sat","January",2,14,128.746680851064,"(122.6,123.2]","black"
2023-01-14,163.994,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,124.98,"Sat","January",2,14,128.746680851064,"(124.5,125.2]","black"
2023-01-14,76.134,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,88.109,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,78.259,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,87.975,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,105.02,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,132.039,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,108.203,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,122.09,"Sat","January",2,14,128.746680851064,"(121.9,122.6]","black"
2023-01-14,166.031,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,150.093,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,157.996,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,138.419,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,137.651,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,104.989,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,131.035,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-14,159.919,"Sat","January",2,14,128.746680851064,NA,"black"
2023-01-15,128.746680851064,"Sun","January",2,15,128.746680851064,"(128.4,129]","white"
2023-01-16,127.493195652174,"Mon","January",3,16,127.493195652174,"(127.1,127.7]","white"
2023-01-17,127.493195652174,"Tue","January",3,17,127.493195652174,"(127.1,127.7]","white"
2023-01-18,127.493195652174,"Wed","January",3,18,127.493195652174,"(127.1,127.7]","white"
2023-01-19,127.493195652174,"Thu","January",3,19,127.493195652174,"(127.1,127.7]","white"
2023-01-20,127.493195652174,"Fri","January",3,20,127.493195652174,"(127.1,127.7]","white"
2023-01-21,96.888,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,88.98,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,131.007,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,128.04,"Sat","January",3,21,127.493195652174,"(127.7,128.4]","white"
2023-01-21,97.914,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,66.961,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,160.07,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,173.93,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,168.946,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,175.212,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,94.467,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,116.931,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,145.035,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,119.706,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,150.187,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,121.991,"Sat","January",3,21,127.493195652174,"(121.9,122.6]","black"
2023-01-21,99.945,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,116.624,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,133.014,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,100.964,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,120.009,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,202.466,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,177.115,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,79.816,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,83.389,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,139.995,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,96.107,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,159.931,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,97.05,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,157.643,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,139.974,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,102.025,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,99.796,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,134.944,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,131.443,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,140,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,106.999,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,139.994,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,124.882,"Sat","January",3,21,127.493195652174,"(124.5,125.2]","black"
2023-01-21,159.969,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,108.965,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,86.041,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,173.799,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,167.018,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,145.044,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,110.025,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,143.008,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,81.001,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,135.962,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,141.872,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,162.542,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,126.041,"Sat","January",3,21,127.493195652174,"(125.8,126.5]","white"
2023-01-21,65.038,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,132.052,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,156.031,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,129.971,"Sat","January",3,21,127.493195652174,"(129.7,130.3]","white"
2023-01-21,79.805,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,137.854,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,99.998,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,111.995,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,87.973,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,203.894,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,103.981,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,105.025,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,172.719,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,105.02,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,148.009,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,152.069,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,146.019,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,170.01,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,93.976,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,138.419,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,132.039,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,104.989,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,124.98,"Sat","January",3,21,127.493195652174,"(124.5,125.2]","black"
2023-01-21,124.979,"Sat","January",3,21,127.493195652174,"(124.5,125.2]","black"
2023-01-21,123.06,"Sat","January",3,21,127.493195652174,"(122.6,123.2]","black"
2023-01-21,141.982,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,150.073,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,78.259,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,76.134,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,88.109,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,166.031,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,87.975,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,108.203,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,163.994,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,122.09,"Sat","January",3,21,127.493195652174,"(121.9,122.6]","black"
2023-01-21,157.996,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,145.007,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,133.854,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,150.093,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-21,147.992,"Sat","January",3,21,127.493195652174,NA,"black"
2023-01-22,127.493195652174,"Sun","January",3,22,127.493195652174,"(127.1,127.7]","white"
2023-01-23,126.564670212766,"Mon","January",4,23,126.564670212766,"(126.5,127.1]","white"
2023-01-24,126.564670212766,"Tue","January",4,24,126.564670212766,"(126.5,127.1]","white"
2023-01-25,126.564670212766,"Wed","January",4,25,126.564670212766,"(126.5,127.1]","white"
2023-01-26,126.564670212766,"Thu","January",4,26,126.564670212766,"(126.5,127.1]","white"
2023-01-27,126.564670212766,"Fri","January",4,27,126.564670212766,"(126.5,127.1]","white"
2023-01-28,118.048,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,88.98,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,96.888,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,97.914,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,131.007,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,128.04,"Sat","January",4,28,126.564670212766,"(127.7,128.4]","white"
2023-01-28,66.961,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,160.07,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,122.06,"Sat","January",4,28,126.564670212766,"(121.9,122.6]","black"
2023-01-28,173.93,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,94.467,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,168.946,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,175.212,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,116.931,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,145.035,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,150.187,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,116.624,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,99.945,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,119.706,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,121.991,"Sat","January",4,28,126.564670212766,"(121.9,122.6]","black"
2023-01-28,96.107,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,120.009,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,100.964,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,157.643,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,159.931,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,83.389,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,202.466,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,133.014,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,79.816,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,139.995,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,143.008,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,139.974,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,97.05,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,106.999,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,99.796,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,140,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,102.025,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,177.115,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,124.882,"Sat","January",4,28,126.564670212766,"(124.5,125.2]","black"
2023-01-28,131.443,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,81.001,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,173.799,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,134.944,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,139.994,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,145.044,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,167.018,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,159.969,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,108.965,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,162.542,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,110.025,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,156.031,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,104.989,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,79.805,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,144.557,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,99.998,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,105.025,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,132.052,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,137.854,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,65.038,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,172.719,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,203.894,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,129.971,"Sat","January",4,28,126.564670212766,"(129.7,130.3]","white"
2023-01-28,141.872,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,132.039,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,170.01,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,138.419,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,148.009,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,105.02,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,124.98,"Sat","January",4,28,126.564670212766,"(124.5,125.2]","black"
2023-01-28,111.995,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,103.981,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,138.992,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,100.096,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,87.973,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,123.06,"Sat","January",4,28,126.564670212766,"(122.6,123.2]","black"
2023-01-28,93.976,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,152.069,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,141.982,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,124.979,"Sat","January",4,28,126.564670212766,"(124.5,125.2]","black"
2023-01-28,133.854,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,146.019,"Sat","January",4,28,126.564670212766,NA,"black"
2023-01-28,88.109,"Sat","January",4,28,126.564670212766,NA,"black"
