"date","loudness","weekday","month","week","day","avg_loudness","pcat","text_col"
2023-01-01,-7.37543902439024,"Sun","January",0,1,-7.37543902439024,"(-7.39,-7.29]","black"
2023-01-02,-7.49131325301205,"Mon","January",1,2,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-03,-7.49131325301205,"Tue","January",1,3,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-04,-7.49131325301205,"Wed","January",1,4,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-05,-7.49131325301205,"Thu","January",1,5,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-06,-7.49131325301205,"Fri","January",1,6,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.463,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.744,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.463,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.228,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-13.056,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.435,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.645,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.384,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.747,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.364,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.013,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.439,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.146,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.673,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-13.119,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-9.39,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.018,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-16.661,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.635,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-11.159,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-14.056,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-9.336,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.093,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.338,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-10.609,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.914,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-14.107,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-12.346,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-9.2,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.947,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-10.193,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-12.151,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-11.568,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-2.018,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.574,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.068,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.801,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-17.225,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-2.565,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.72,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.924,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.979,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.298,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.735,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.083,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.097,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.285,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.3,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.894,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.639,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-10.56,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.234,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.489,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.483,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.98,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.034,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.416,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.339,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.231,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.355,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-10.139,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.971,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.206,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.196,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.415,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.602,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.309,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.356,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.383,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-6.228,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-10.613,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-8.525,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-9.572,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.621,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.629,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-11.831,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.526,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.704,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.187,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-4.563,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-3.749,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-5.769,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-07,-7.719,"Sat","January",1,7,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-08,-7.49131325301205,"Sun","January",1,8,-7.49131325301205,"(-7.5,-7.39]","black"
2023-01-09,-6.47745744680851,"Mon","January",2,9,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-10,-6.47745744680851,"Tue","January",2,10,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-11,-6.47745744680851,"Wed","January",2,11,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-12,-6.47745744680851,"Thu","January",2,12,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-13,-6.47745744680851,"Fri","January",2,13,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.645,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.384,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.747,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.673,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-9.39,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.018,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.338,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.635,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.093,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-12.151,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.574,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.068,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-8.947,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.801,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.924,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-8.735,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-2.565,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.009,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.3,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.979,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.24,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.72,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.298,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.083,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.305,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.097,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.474,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.11,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.927,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.034,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.574,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.214,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.13,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.449,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.489,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.56,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.98,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.416,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.639,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.839,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-8.285,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.355,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.483,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.234,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.206,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.196,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.055,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.75,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.629,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.602,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.231,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.971,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.139,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.309,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.637,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.613,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.894,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.621,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.383,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.563,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-8.525,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.356,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.415,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.932,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.365,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.925,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.526,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-8.198,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.058,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.749,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.927,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.228,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.187,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.448,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-9.572,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.769,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-9.202,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.329,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-11.831,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-4.475,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.612,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.117,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.8,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-9.306,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.019,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.685,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-3.139,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.719,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-7.273,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.711,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-11.637,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-5.823,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-10.491,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-14,-6.822,"Sat","January",2,14,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-15,-6.47745744680851,"Sun","January",2,15,-6.47745744680851,"(-6.53,-6.42]","white"
2023-01-16,-6.42959782608696,"Mon","January",3,16,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-17,-6.42959782608696,"Tue","January",3,17,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-18,-6.42959782608696,"Wed","January",3,18,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-19,-6.42959782608696,"Thu","January",3,19,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-20,-6.42959782608696,"Fri","January",3,20,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.645,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.747,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.384,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.673,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.018,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.635,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-9.39,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.338,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.093,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-12.151,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.801,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.947,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.574,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.068,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.924,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.3,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.735,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.298,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-2.565,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.009,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.72,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.097,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.083,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.979,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.474,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.214,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.355,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.034,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-10.56,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.629,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.416,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.13,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.285,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.449,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.11,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.98,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.206,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.927,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.483,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.574,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.305,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.489,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.839,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.639,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.234,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.196,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.231,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.127,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.055,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.971,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.309,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.602,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-10.139,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-10.613,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.637,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.383,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.563,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.932,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.365,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.058,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.356,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.749,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.525,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.925,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.526,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-10.8,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.927,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.415,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.621,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-8.198,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.894,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-10.711,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-9.306,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.823,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.329,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-9.572,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.769,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.187,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.228,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.612,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-11.831,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-4.475,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-3.139,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.117,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.019,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-9.202,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.685,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.273,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-6.64,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-5.957,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.719,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-21,-7.306,"Sat","January",3,21,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-22,-6.42959782608696,"Sun","January",3,22,-6.42959782608696,"(-6.53,-6.42]","white"
2023-01-23,-6.42896808510638,"Mon","January",4,23,-6.42896808510638,"(-6.53,-6.42]","white"
