"date","valence","weekday","month","week","day","avg_valence","pcat","text_col"
"2023-01-01",0.519986585365854,"Sun","January",0,1,0.519986585365854,"(0.514,0.522]","white"
"2023-01-02",0.525072289156627,"Mon","January",1,2,0.525072289156627,"(0.522,0.529]","white"
"2023-01-03",0.525072289156627,"Tue","January",1,3,0.525072289156627,"(0.522,0.529]","white"
"2023-01-04",0.525072289156627,"Wed","January",1,4,0.525072289156627,"(0.522,0.529]","white"
"2023-01-05",0.525072289156627,"Thu","January",1,5,0.525072289156627,"(0.522,0.529]","white"
"2023-01-06",0.525072289156627,"Fri","January",1,6,0.525072289156627,"(0.522,0.529]","white"
"2023-01-07",0.35,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.879,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.806,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.935,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.888,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.776,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.49,"Sat","January",1,7,0.525072289156627,"(0.483,0.491]","black"
"2023-01-07",0.224,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.418,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.592,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.853,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.689,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.36,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.304,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.952,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.418,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.157,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.58,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.517,"Sat","January",1,7,0.525072289156627,"(0.514,0.522]","white"
"2023-01-07",0.964,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.642,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.971,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.7,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.662,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.957,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.775,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.684,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.49,"Sat","January",1,7,0.525072289156627,"(0.483,0.491]","black"
"2023-01-07",0.677,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.368,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.744,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.148,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.466,"Sat","January",1,7,0.525072289156627,"(0.46,0.468]","black"
"2023-01-07",0.602,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.854,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.681,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.153,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.102,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.923,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.572,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.0385,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.711,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.533,"Sat","January",1,7,0.525072289156627,"(0.529,0.537]","white"
"2023-01-07",0.441,"Sat","January",1,7,0.525072289156627,"(0.437,0.444]","black"
"2023-01-07",0.172,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.191,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.276,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.394,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.607,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.517,"Sat","January",1,7,0.525072289156627,"(0.514,0.522]","white"
"2023-01-07",0.0955,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.335,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.329,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.7,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.23,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.325,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.392,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.516,"Sat","January",1,7,0.525072289156627,"(0.514,0.522]","white"
"2023-01-07",0.392,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.25,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.545,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.308,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.802,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.569,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.345,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.486,"Sat","January",1,7,0.525072289156627,"(0.483,0.491]","black"
"2023-01-07",0.779,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.145,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.229,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.837,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.216,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.262,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.589,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.61,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.756,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.191,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.752,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.317,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.893,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.515,"Sat","January",1,7,0.525072289156627,"(0.514,0.522]","white"
"2023-01-07",0.674,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.576,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-07",0.417,"Sat","January",1,7,0.525072289156627,NA,"black"
"2023-01-08",0.525072289156627,"Sun","January",1,8,0.525072289156627,"(0.522,0.529]","white"
"2023-01-09",0.465840425531915,"Mon","January",2,9,0.465840425531915,"(0.46,0.468]","black"
"2023-01-10",0.465840425531915,"Tue","January",2,10,0.465840425531915,"(0.46,0.468]","black"
"2023-01-11",0.465840425531915,"Wed","January",2,11,0.465840425531915,"(0.46,0.468]","black"
"2023-01-12",0.465840425531915,"Thu","January",2,12,0.465840425531915,"(0.46,0.468]","black"
"2023-01-13",0.465840425531915,"Fri","January",2,13,0.465840425531915,"(0.46,0.468]","black"
"2023-01-14",0.49,"Sat","January",2,14,0.465840425531915,"(0.483,0.491]","black"
"2023-01-14",0.224,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.418,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.304,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.418,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.157,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.662,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.517,"Sat","January",2,14,0.465840425531915,"(0.514,0.522]","white"
"2023-01-14",0.7,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.148,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.854,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.681,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.368,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.153,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.0385,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.441,"Sat","January",2,14,0.465840425531915,"(0.437,0.444]","black"
"2023-01-14",0.923,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.472,"Sat","January",2,14,0.465840425531915,"(0.468,0.475]","black"
"2023-01-14",0.394,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.711,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.252,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.572,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.533,"Sat","January",2,14,0.465840425531915,"(0.529,0.537]","white"
"2023-01-14",0.172,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.723,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.191,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.339,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.842,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.825,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.325,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.74,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.552,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.464,"Sat","January",2,14,0.465840425531915,"(0.46,0.468]","black"
"2023-01-14",0.722,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.329,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.0955,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.23,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.392,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.517,"Sat","January",2,14,0.465840425531915,"(0.514,0.522]","white"
"2023-01-14",0.26,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.276,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.25,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.7,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.335,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.802,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.569,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.397,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.415,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.756,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.486,"Sat","January",2,14,0.465840425531915,"(0.483,0.491]","black"
"2023-01-14",0.392,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.308,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.545,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.779,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.268,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.216,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.607,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.61,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.229,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.515,"Sat","January",2,14,0.465840425531915,"(0.514,0.522]","white"
"2023-01-14",0.262,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.145,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.345,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.559,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.44,"Sat","January",2,14,0.465840425531915,"(0.437,0.444]","black"
"2023-01-14",0.619,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.752,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.525,"Sat","January",2,14,0.465840425531915,"(0.522,0.529]","white"
"2023-01-14",0.665,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.674,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.448,"Sat","January",2,14,0.465840425531915,"(0.444,0.452]","black"
"2023-01-14",0.837,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.893,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.763,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.589,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.576,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.443,"Sat","January",2,14,0.465840425531915,"(0.437,0.444]","black"
"2023-01-14",0.85,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.191,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.181,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.239,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.254,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.463,"Sat","January",2,14,0.465840425531915,"(0.46,0.468]","black"
"2023-01-14",0.263,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.218,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.377,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.615,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.417,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.363,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.376,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.203,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.632,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.231,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-14",0.777,"Sat","January",2,14,0.465840425531915,NA,"black"
"2023-01-15",0.465840425531915,"Sun","January",2,15,0.465840425531915,"(0.46,0.468]","black"
"2023-01-16",0.461565217391304,"Mon","January",3,16,0.461565217391304,"(0.46,0.468]","black"
"2023-01-17",0.461565217391304,"Tue","January",3,17,0.461565217391304,"(0.46,0.468]","black"
"2023-01-18",0.461565217391304,"Wed","January",3,18,0.461565217391304,"(0.46,0.468]","black"
"2023-01-19",0.461565217391304,"Thu","January",3,19,0.461565217391304,"(0.46,0.468]","black"
"2023-01-20",0.461565217391304,"Fri","January",3,20,0.461565217391304,"(0.46,0.468]","black"
"2023-01-21",0.49,"Sat","January",3,21,0.461565217391304,"(0.483,0.491]","black"
"2023-01-21",0.418,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.224,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.304,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.157,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.517,"Sat","January",3,21,0.461565217391304,"(0.514,0.522]","white"
"2023-01-21",0.418,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.662,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.7,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.148,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.153,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.368,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.854,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.681,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.0385,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.394,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.441,"Sat","January",3,21,0.461565217391304,"(0.437,0.444]","black"
"2023-01-21",0.533,"Sat","January",3,21,0.461565217391304,"(0.529,0.537]","white"
"2023-01-21",0.923,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.472,"Sat","January",3,21,0.461565217391304,"(0.468,0.475]","black"
"2023-01-21",0.572,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.191,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.172,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.711,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.339,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.552,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.25,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.325,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.0955,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.756,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.392,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.464,"Sat","January",3,21,0.461565217391304,"(0.46,0.468]","black"
"2023-01-21",0.276,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.722,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.842,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.23,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.802,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.825,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.7,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.74,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.723,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.329,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.26,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.517,"Sat","January",3,21,0.461565217391304,"(0.514,0.522]","white"
"2023-01-21",0.335,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.569,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.392,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.498,"Sat","January",3,21,0.461565217391304,"(0.491,0.499]","white"
"2023-01-21",0.397,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.308,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.779,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.486,"Sat","January",3,21,0.461565217391304,"(0.483,0.491]","black"
"2023-01-21",0.545,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.216,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.268,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.229,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.515,"Sat","January",3,21,0.461565217391304,"(0.514,0.522]","white"
"2023-01-21",0.559,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.44,"Sat","January",3,21,0.461565217391304,"(0.437,0.444]","black"
"2023-01-21",0.665,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.145,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.674,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.262,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.619,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.752,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.463,"Sat","January",3,21,0.461565217391304,"(0.46,0.468]","black"
"2023-01-21",0.448,"Sat","January",3,21,0.461565217391304,"(0.444,0.452]","black"
"2023-01-21",0.345,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.61,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.525,"Sat","January",3,21,0.461565217391304,"(0.522,0.529]","white"
"2023-01-21",0.607,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.376,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.263,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.632,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.85,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.589,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.576,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.893,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.837,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.239,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.191,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.181,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.615,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.254,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.218,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.443,"Sat","January",3,21,0.461565217391304,"(0.437,0.444]","black"
"2023-01-21",0.377,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.363,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.199,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.183,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.417,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-21",0.436,"Sat","January",3,21,0.461565217391304,NA,"black"
"2023-01-22",0.461565217391304,"Sun","January",3,22,0.461565217391304,"(0.46,0.468]","black"
"2023-01-23",0.474255319148936,"Mon","January",4,23,0.474255319148936,"(0.468,0.475]","black"
"2023-01-24",0.474255319148936,"Tue","January",4,24,0.474255319148936,"(0.468,0.475]","black"
"2023-01-25",0.474255319148936,"Wed","January",4,25,0.474255319148936,"(0.468,0.475]","black"
"2023-01-26",0.474255319148936,"Thu","January",4,26,0.474255319148936,"(0.468,0.475]","black"
"2023-01-27",0.474255319148936,"Fri","January",4,27,0.474255319148936,"(0.468,0.475]","black"
"2023-01-28",0.632,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.418,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.49,"Sat","January",4,28,0.474255319148936,"(0.483,0.491]","black"
"2023-01-28",0.157,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.224,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.304,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.517,"Sat","January",4,28,0.474255319148936,"(0.514,0.522]","white"
"2023-01-28",0.418,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.53,"Sat","January",4,28,0.474255319148936,"(0.529,0.537]","white"
"2023-01-28",0.662,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.153,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.7,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.148,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.368,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.854,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.0385,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.533,"Sat","January",4,28,0.474255319148936,"(0.529,0.537]","white"
"2023-01-28",0.441,"Sat","January",4,28,0.474255319148936,"(0.437,0.444]","black"
"2023-01-28",0.681,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.394,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.25,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.572,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.472,"Sat","January",4,28,0.474255319148936,"(0.468,0.475]","black"
"2023-01-28",0.756,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.325,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.339,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.191,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.923,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.711,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.552,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.392,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.392,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.0955,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.802,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.276,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.23,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.464,"Sat","January",4,28,0.474255319148936,"(0.46,0.468]","black"
"2023-01-28",0.172,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.7,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.842,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.498,"Sat","January",4,28,0.474255319148936,"(0.491,0.499]","white"
"2023-01-28",0.26,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.722,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.825,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.335,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.517,"Sat","January",4,28,0.474255319148936,"(0.514,0.522]","white"
"2023-01-28",0.74,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.723,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.779,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.569,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.268,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.632,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.515,"Sat","January",4,28,0.474255319148936,"(0.514,0.522]","white"
"2023-01-28",0.218,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.44,"Sat","January",4,28,0.474255319148936,"(0.437,0.444]","black"
"2023-01-28",0.619,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.216,"Sat","January",4,28,0.474255319148936,NA,"black"
"2023-01-28",0.559,"Sat","January",4,28,0.474255319148936,NA,"black"
