"date","liveness","weekday","month","week","day","avg_liveness","pcat","text_col"
2023-01-01,0.183431707317073,"Sun","January",0,1,0.183431707317073,"(0.183,0.188]","white"
2023-01-02,0.185602409638554,"Mon","January",1,2,0.185602409638554,"(0.183,0.188]","white"
2023-01-03,0.185602409638554,"Tue","January",1,3,0.185602409638554,"(0.183,0.188]","white"
2023-01-04,0.185602409638554,"Wed","January",1,4,0.185602409638554,"(0.183,0.188]","white"
2023-01-05,0.185602409638554,"Thu","January",1,5,0.185602409638554,"(0.183,0.188]","white"
2023-01-06,0.185602409638554,"Fri","January",1,6,0.185602409638554,"(0.183,0.188]","white"
2023-01-07,0.0708,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.505,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0652,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.156,"Sat","January",1,7,0.185602409638554,"(0.153,0.157]","black"
2023-01-07,0.076,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.117,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.161,"Sat","January",1,7,0.185602409638554,"(0.157,0.161]","black"
2023-01-07,0.318,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.161,"Sat","January",1,7,0.185602409638554,"(0.157,0.161]","black"
2023-01-07,0.291,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.316,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.214,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0773,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.371,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0977,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.378,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0813,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.145,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.323,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.154,"Sat","January",1,7,0.185602409638554,"(0.153,0.157]","black"
2023-01-07,0.222,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0512,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.402,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.311,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0777,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0672,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.124,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.185,"Sat","January",1,7,0.185602409638554,"(0.183,0.188]","white"
2023-01-07,0.246,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.18,"Sat","January",1,7,0.185602409638554,"(0.179,0.183]","white"
2023-01-07,0.233,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0954,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0561,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.102,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0783,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.582,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.25,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0929,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.321,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0879,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0642,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.116,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.195,"Sat","January",1,7,0.185602409638554,"(0.192,0.196]","white"
2023-01-07,0.107,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.131,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.189,"Sat","January",1,7,0.185602409638554,"(0.188,0.192]","white"
2023-01-07,0.183,"Sat","January",1,7,0.185602409638554,"(0.179,0.183]","white"
2023-01-07,0.105,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.363,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0836,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.132,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.16,"Sat","January",1,7,0.185602409638554,"(0.157,0.161]","black"
2023-01-07,0.281,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.153,"Sat","January",1,7,0.185602409638554,"(0.153,0.157]","black"
2023-01-07,0.0979,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0961,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.158,"Sat","January",1,7,0.185602409638554,"(0.157,0.161]","black"
2023-01-07,0.329,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.11,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0934,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.127,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.0892,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.114,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.118,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.205,"Sat","January",1,7,0.185602409638554,"(0.201,0.205]","white"
2023-01-07,0.197,"Sat","January",1,7,0.185602409638554,"(0.196,0.201]","white"
2023-01-07,0.114,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.109,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.165,"Sat","January",1,7,0.185602409638554,"(0.161,0.166]","black"
2023-01-07,0.333,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.322,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.318,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.113,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.184,"Sat","January",1,7,0.185602409638554,"(0.183,0.188]","white"
2023-01-07,0.0716,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.109,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.292,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.251,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.284,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.107,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.332,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.321,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-07,0.139,"Sat","January",1,7,0.185602409638554,NA,"black"
2023-01-08,0.185602409638554,"Sun","January",1,8,0.185602409638554,"(0.183,0.188]","white"
2023-01-09,0.17983085106383,"Mon","January",2,9,0.17983085106383,"(0.179,0.183]","white"
2023-01-10,0.17983085106383,"Tue","January",2,10,0.17983085106383,"(0.179,0.183]","white"
2023-01-11,0.17983085106383,"Wed","January",2,11,0.17983085106383,"(0.179,0.183]","white"
2023-01-12,0.17983085106383,"Thu","January",2,12,0.17983085106383,"(0.179,0.183]","white"
2023-01-13,0.17983085106383,"Fri","January",2,13,0.17983085106383,"(0.179,0.183]","white"
2023-01-14,0.161,"Sat","January",2,14,0.17983085106383,"(0.157,0.161]","black"
2023-01-14,0.318,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.161,"Sat","January",2,14,0.17983085106383,"(0.157,0.161]","black"
2023-01-14,0.371,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.378,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0813,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.311,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.323,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.402,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0954,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0783,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.582,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.18,"Sat","January",2,14,0.17983085106383,"(0.179,0.183]","white"
2023-01-14,0.25,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0642,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.107,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.321,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.121,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.105,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.116,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.126,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0879,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.195,"Sat","January",2,14,0.17983085106383,"(0.192,0.196]","white"
2023-01-14,0.131,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.335,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.189,"Sat","January",2,14,0.17983085106383,"(0.188,0.192]","white"
2023-01-14,0.0686,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.15,"Sat","January",2,14,0.17983085106383,"(0.148,0.153]","black"
2023-01-14,0.0546,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0961,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.145,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.145,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0942,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.332,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.281,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.132,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0979,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.158,"Sat","January",2,14,0.17983085106383,"(0.157,0.161]","black"
2023-01-14,0.0836,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.101,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.183,"Sat","January",2,14,0.17983085106383,"(0.179,0.183]","white"
2023-01-14,0.0934,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.153,"Sat","January",2,14,0.17983085106383,"(0.153,0.157]","black"
2023-01-14,0.16,"Sat","January",2,14,0.17983085106383,"(0.157,0.161]","black"
2023-01-14,0.114,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.118,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.221,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.093,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0716,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.197,"Sat","January",2,14,0.17983085106383,"(0.196,0.201]","white"
2023-01-14,0.11,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0892,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.127,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.114,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.115,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.322,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.363,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.184,"Sat","January",2,14,0.17983085106383,"(0.183,0.188]","white"
2023-01-14,0.165,"Sat","January",2,14,0.17983085106383,"(0.161,0.166]","black"
2023-01-14,0.107,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.318,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.109,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.205,"Sat","January",2,14,0.17983085106383,"(0.201,0.205]","white"
2023-01-14,0.288,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.113,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.291,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.292,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.447,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.279,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.332,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.112,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.333,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.284,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0959,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.113,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.321,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.09,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.218,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.109,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0809,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.146,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.147,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0863,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.124,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.108,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.377,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.106,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.139,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.159,"Sat","January",2,14,0.17983085106383,"(0.157,0.161]","black"
2023-01-14,0.103,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.116,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.053,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.0697,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-14,0.11,"Sat","January",2,14,0.17983085106383,NA,"black"
2023-01-15,0.17983085106383,"Sun","January",2,15,0.17983085106383,"(0.179,0.183]","white"
2023-01-16,0.182954347826087,"Mon","January",3,16,0.182954347826087,"(0.179,0.183]","white"
2023-01-17,0.182954347826087,"Tue","January",3,17,0.182954347826087,"(0.179,0.183]","white"
2023-01-18,0.182954347826087,"Wed","January",3,18,0.182954347826087,"(0.179,0.183]","white"
2023-01-19,0.182954347826087,"Thu","January",3,19,0.182954347826087,"(0.179,0.183]","white"
2023-01-20,0.182954347826087,"Fri","January",3,20,0.182954347826087,"(0.179,0.183]","white"
2023-01-21,0.161,"Sat","January",3,21,0.182954347826087,"(0.157,0.161]","black"
2023-01-21,0.161,"Sat","January",3,21,0.182954347826087,"(0.157,0.161]","black"
2023-01-21,0.318,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.371,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0813,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.323,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.378,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.311,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.402,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0954,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.25,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.18,"Sat","January",3,21,0.182954347826087,"(0.179,0.183]","white"
2023-01-21,0.0783,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.582,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0642,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.105,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.107,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.195,"Sat","January",3,21,0.182954347826087,"(0.192,0.196]","white"
2023-01-21,0.321,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.121,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0879,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.189,"Sat","January",3,21,0.182954347826087,"(0.188,0.192]","white"
2023-01-21,0.131,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.116,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0686,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.145,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0934,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0961,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.132,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0716,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.158,"Sat","January",3,21,0.182954347826087,"(0.157,0.161]","black"
2023-01-21,0.0942,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.183,"Sat","January",3,21,0.182954347826087,"(0.179,0.183]","white"
2023-01-21,0.332,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.15,"Sat","January",3,21,0.182954347826087,"(0.148,0.153]","black"
2023-01-21,0.0979,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.114,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0546,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.153,"Sat","January",3,21,0.182954347826087,"(0.153,0.157]","black"
2023-01-21,0.145,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.335,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.281,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.101,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0836,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.16,"Sat","January",3,21,0.182954347826087,"(0.157,0.161]","black"
2023-01-21,0.118,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.11,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.191,"Sat","January",3,21,0.182954347826087,"(0.188,0.192]","white"
2023-01-21,0.221,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0892,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.114,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.197,"Sat","January",3,21,0.182954347826087,"(0.196,0.201]","white"
2023-01-21,0.127,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.322,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.115,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.165,"Sat","January",3,21,0.182954347826087,"(0.161,0.166]","black"
2023-01-21,0.107,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.288,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.113,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.279,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.109,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.332,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.318,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.291,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.292,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0863,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.112,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.205,"Sat","January",3,21,0.182954347826087,"(0.201,0.205]","white"
2023-01-21,0.184,"Sat","January",3,21,0.182954347826087,"(0.183,0.188]","white"
2023-01-21,0.447,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.363,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.103,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.124,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.053,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.218,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.113,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.321,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.284,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.333,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.146,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.109,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0809,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.106,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.147,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.108,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.09,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.377,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.159,"Sat","January",3,21,0.182954347826087,"(0.157,0.161]","black"
2023-01-21,0.146,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.0993,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.139,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-21,0.102,"Sat","January",3,21,0.182954347826087,NA,"black"
2023-01-22,0.182954347826087,"Sun","January",3,22,0.182954347826087,"(0.179,0.183]","white"
2023-01-23,0.176595744680851,"Mon","January",4,23,0.176595744680851,"(0.175,0.179]","white"
2023-01-24,0.176595744680851,"Tue","January",4,24,0.176595744680851,"(0.175,0.179]","white"
2023-01-25,0.176595744680851,"Wed","January",4,25,0.176595744680851,"(0.175,0.179]","white"
2023-01-26,0.176595744680851,"Thu","January",4,26,0.176595744680851,"(0.175,0.179]","white"
2023-01-27,0.176595744680851,"Fri","January",4,27,0.176595744680851,"(0.175,0.179]","white"
2023-01-28,0.0232,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.161,"Sat","January",4,28,0.176595744680851,"(0.157,0.161]","black"
2023-01-28,0.161,"Sat","January",4,28,0.176595744680851,"(0.157,0.161]","black"
2023-01-28,0.0813,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.318,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.371,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.323,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.378,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.118,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.311,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.25,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.402,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0954,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.18,"Sat","January",4,28,0.176595744680851,"(0.179,0.183]","white"
2023-01-28,0.0783,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0642,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.195,"Sat","January",4,28,0.176595744680851,"(0.192,0.196]","white"
2023-01-28,0.107,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.582,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.105,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0934,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0879,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.121,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0716,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0961,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0686,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.189,"Sat","January",4,28,0.176595744680851,"(0.188,0.192]","white"
2023-01-28,0.321,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.116,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.145,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.11,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.158,"Sat","January",4,28,0.176595744680851,"(0.157,0.161]","black"
2023-01-28,0.132,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.114,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.183,"Sat","January",4,28,0.176595744680851,"(0.179,0.183]","white"
2023-01-28,0.0979,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0942,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.131,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.153,"Sat","January",4,28,0.176595744680851,"(0.153,0.157]","black"
2023-01-28,0.15,"Sat","January",4,28,0.176595744680851,"(0.148,0.153]","black"
2023-01-28,0.191,"Sat","January",4,28,0.176595744680851,"(0.188,0.192]","white"
2023-01-28,0.101,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.332,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.0546,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.16,"Sat","January",4,28,0.176595744680851,"(0.157,0.161]","black"
2023-01-28,0.0836,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.145,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.335,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.114,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.118,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.115,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.053,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.107,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.113,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.113,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.291,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.322,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.288,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.127,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.292,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.332,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.165,"Sat","January",4,28,0.176595744680851,"(0.161,0.166]","black"
2023-01-28,0.0892,"Sat","January",4,28,0.176595744680851,NA,"black"
2023-01-28,0.124,"Sat","January",4,28,0.176595744680851,NA,"black"
